class,rank,num_true,num_models,acc_percent,image_path
wok,15221,5,1023,0.489,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/wok/ea61dbb8cba4418.png"
wok,4999,686,1023,67.058,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/wok/78b804a8880e414.png"
wok,11804,68,1023,6.647,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/wok/99ac261cc45b4ac.png"
wok,15795,2,1023,0.196,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/wok/e2bf66c0b29c489.png"
wok,2524,932,1023,91.105,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/wok/35f51b1066d6462.png"
wok,9533,187,1023,18.280,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/wok/676aa50487fb4c1.png"
wok,12162,57,1023,5.572,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/wok/a2e419b9d764407.png"
wok,1264,999,1023,97.654,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/wok/e8396ca53631473.png"
wok,12999,35,1023,3.421,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/wok/f043aaeb700f438.png"
wok,12767,40,1023,3.910,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/wok/3ae0df259e044e3.png"
tennis_racket,8846,245,1023,23.949,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/7c8a26219d7a462.png"
tennis_racket,323,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/bd571ac4d4d34ac.png"
tennis_racket,170,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/0b8a1bcb0d2e470.png"
tennis_racket,1641,982,1023,95.992,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/41112e761729426.png"
tennis_racket,1192,1001,1023,97.849,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/2d808b78d9f045f.png"
tennis_racket,2230,950,1023,92.864,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/017761800bd4440.png"
tennis_racket,103,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/1d8f061d6a8f49e.png"
tennis_racket,67,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/a24dd260802c479.png"
tennis_racket,2005,963,1023,94.135,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/efb14a46d04e4c7.png"
tennis_racket,1260,999,1023,97.654,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/38a4a58e190043d.png"
tennis_racket,414,1020,1023,99.707,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/6f8f6a2c7cd9427.png"
tennis_racket,3246,876,1023,85.630,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/7d472d78969640b.png"
tennis_racket,11375,84,1023,8.211,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/6db256d62396473.png"
tennis_racket,4921,695,1023,67.937,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/473d1845b4c14e3.png"
tennis_racket,562,1018,1023,99.511,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/b3762807beb5482.png"
tennis_racket,178,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/ea1922c74a154cf.png"
tennis_racket,717,1015,1023,99.218,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/27e166473b52401.png"
tennis_racket,655,1016,1023,99.316,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/8a57b142b5ec4c4.png"
tennis_racket,5765,590,1023,57.674,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/a9d0c6745a71409.png"
tennis_racket,17979,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/1ecf7bbd08ac4b0.png"
tennis_racket,2939,902,1023,88.172,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/fdcb6a9afc154c7.png"
tennis_racket,2070,960,1023,93.842,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/caacbc434cbd46b.png"
tennis_racket,6477,505,1023,49.365,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/3b4133b5e0014a7.png"
tennis_racket,4765,714,1023,69.795,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/bf2d36e708144b9.png"
tennis_racket,948,1009,1023,98.631,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/f37e1d0facbe4f8.png"
tennis_racket,2266,948,1023,92.669,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/794f95ff6b0d48c.png"
tennis_racket,2427,937,1023,91.593,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/7955b148595a416.png"
tennis_racket,16761,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/226c95078e3044f.png"
tennis_racket,577,1018,1023,99.511,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/a33a676fd7ab466.png"
tennis_racket,276,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/bb7dbc0e68f845b.png"
tennis_racket,168,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/4208ec492ff34b6.png"
tennis_racket,11829,67,1023,6.549,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/e263e842b58e436.png"
tennis_racket,14560,10,1023,0.978,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/609d3152f15b48b.png"
tennis_racket,12205,55,1023,5.376,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/c4aa0a037004480.png"
tennis_racket,15876,2,1023,0.196,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/f966038b921c448.png"
tennis_racket,1807,974,1023,95.210,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/83b26e9050244fd.png"
tennis_racket,4742,717,1023,70.088,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/20341c095b58425.png"
tennis_racket,627,1017,1023,99.413,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/48c98800e95b4cb.png"
tennis_racket,15911,2,1023,0.196,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/ed13ee12364f4e5.png"
tennis_racket,7,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/1cfa05763303418.png"
tennis_racket,254,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/9d19b4acb2034b9.png"
tennis_racket,814,1013,1023,99.022,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/58b52e54b75e4d5.png"
tennis_racket,354,1021,1023,99.804,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/0ae2802196ca4d2.png"
tennis_racket,7593,372,1023,36.364,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/0807a87def504b0.png"
tennis_racket,1669,981,1023,95.894,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/45eae7f2cb03490.png"
tennis_racket,14155,15,1023,1.466,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/47132b23ae37437.png"
tennis_racket,5938,571,1023,55.816,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/62efb9c8813b42e.png"
tennis_racket,219,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/41fc08b9e308472.png"
tennis_racket,1599,984,1023,96.188,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/bf3caf64837e4f4.png"
tennis_racket,6214,539,1023,52.688,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/d6d4cadccb9a4dd.png"
tennis_racket,3002,897,1023,87.683,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/b1ad0d5aee1a422.png"
tennis_racket,5845,581,1023,56.794,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/7468c619fca9419.png"
tennis_racket,5598,612,1023,59.824,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/cc2dc1a549aa4b0.png"
tennis_racket,6966,445,1023,43.500,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/15db60c2f98a4d6.png"
tennis_racket,10065,151,1023,14.761,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/874139c7d1f842e.png"
tennis_racket,1522,988,1023,96.579,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/2c329df40d38493.png"
tennis_racket,977,1008,1023,98.534,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/d67d49c25d89406.png"
tennis_racket,250,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/68206685d0e74d5.png"
tennis_racket,4701,722,1023,70.577,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/4daf5efe28b7403.png"
tennis_racket,7330,403,1023,39.394,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/5eefab9ccac8478.png"
tennis_racket,1099,1004,1023,98.143,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/b70cf032498f45e.png"
tennis_racket,12822,38,1023,3.715,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/d0f2190fd6304c2.png"
tennis_racket,11398,83,1023,8.113,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/73ab2dad3e604c6.png"
tennis_racket,18178,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/19f05818d063429.png"
tennis_racket,14914,7,1023,0.684,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/197e6e2d2f4e487.png"
tennis_racket,17814,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/2c4da2088325491.png"
tennis_racket,3307,869,1023,84.946,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/cf654aa6dba2416.png"
tennis_racket,4506,745,1023,72.825,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/579195c6d4f7450.png"
tennis_racket,6963,445,1023,43.500,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/bfb474190a68415.png"
tennis_racket,16248,1,1023,0.098,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/95f1b0865dff43f.png"
tennis_racket,687,1016,1023,99.316,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/8c8b612db5244d7.png"
tennis_racket,249,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/8239b28f711d4bf.png"
tennis_racket,299,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/278e88f19a254cd.png"
tennis_racket,360,1021,1023,99.804,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/ce10fbbe1cfb4a1.png"
tennis_racket,428,1020,1023,99.707,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/ea22b39e1a7b416.png"
tennis_racket,343,1021,1023,99.804,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/783fd722a73a40e.png"
tennis_racket,317,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/1ddfa40286c44a2.png"
tennis_racket,10037,152,1023,14.858,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/a52c167d710f446.png"
tennis_racket,660,1016,1023,99.316,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/d8ac3c26ae884e2.png"
tennis_racket,3244,876,1023,85.630,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/tennis_racket/0d131cbe9e95461.png"
